segment,naive_mae,naive_mape,var_mae,var_mape,var_rmse,var_r2,spvar_mae,spvar_mape,spvar_rmse,spvar_r2,var_improvement_pct,spvar_improvement_pct
segment_1_rate,3.4665999999999997,23.030707577211277,3.1598853303234313,19.756503035393344,3.9168347487114876,0.6491787106660185,3.158634156597318,19.759869488501256,3.91402191349864,0.6496824072517766,14.216691045383842,14.202073808390034
segment_2_rate,2.801999999999999,18.074724805760756,2.628306199984988,18.771159072537266,3.303819719543242,0.7054407847152515,2.6266709344847095,18.77334215924352,3.3017653233892226,0.7058069991122263,-3.853083652784265,-3.865161771426257
segment_3_rate,3.1256000000000004,23.18850708076896,2.8390571898578316,22.92650361006922,3.3763103510131116,0.6893341611218016,2.836766489890246,22.926610205737724,3.3752104039520896,0.6895365479157614,1.129885032215079,1.1294253404025183
segment_4_rate,2.2834,16.455195434509804,2.8343727079798593,22.3815899018837,3.4304231087941037,0.6864662042120016,2.832449400037885,22.384374814798353,3.4277686989587184,0.6869512319620475,-36.01533929487749,-36.032263511461466
segment_5_rate,2.1239999999999997,16.084395726638174,2.915037302277586,23.81261756542265,3.5918135644050606,0.6659895717343216,2.913739592139887,23.819505157849328,3.5890667340803013,0.6665002436499331,-48.04794640799205,-48.09076798825989
segment_6_rate,3.2058,24.837024825803784,3.286882574752335,30.724576047179468,4.019496891624826,0.5770778868314075,3.2865404176947446,30.738197042716486,4.018449007055214,0.5772983700414788,-23.704736226131907,-23.759577720362994
segment_7_rate,2.7192000000000007,21.320014649419083,2.3017923059978718,18.19279291630481,2.789563636299913,0.735339243479914,2.300295388577897,18.1958241359251,2.786967350357919,0.735831661168135,14.668009307392671,14.653791589111822
